Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2018-100622,03/11/2018,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,10,0.2,8.95744
US-2018-110989,03/11/2018,05/11/2018,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,7,0,8.7
CA-2018-110429,03/11/2018,08/11/2018,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,5,0.2,1.86768
CA-2018-142636,03/11/2018,07/11/2018,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,7,0.2,49.14176
CA-2018-142636,03/11/2018,07/11/2018,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,3,0.1,25.1748
CA-2018-153339,03/11/2018,05/11/2018,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2,0,3.1984
CA-2018-126046,03/11/2018,07/11/2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,5,0,2.478
CA-2018-143329,03/11/2018,08/11/2018,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,4,0.2,6.6192
CA-2018-100622,03/11/2018,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,5,0,191.9968
US-2018-101518,03/11/2018,08/11/2018,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,8,0.1,7.33968
CA-2018-161130,03/11/2018,08/11/2018,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Miami,Florida,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,4,0.2,57.82016
CA-2018-103009,03/11/2018,05/11/2018,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.4,9,0.2,4.224
CA-2018-100622,03/11/2018,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,7,0.1,0.73548
CA-2018-100622,03/11/2018,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,10.688,10,0.1,1.92384
CA-2018-105144,04/11/2018,11/11/2018,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,7,0.1,4.2624
CA-2018-159135,04/11/2018,08/11/2018,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Springdale,Arkansas,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.3,8,0.1,0.774
US-2018-122672,04/11/2018,09/11/2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72,6,0.1,12.7296
US-2018-122672,04/11/2018,09/11/2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194.352,8,0.1,34.98336
US-2018-168116,04/11/2018,04/11/2018,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,3,0.2,1279.9968
US-2018-156083,04/11/2018,11/11/2018,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664,10,0,1.9328
CA-2018-147760,04/11/2018,05/11/2018,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,South,TEC-PH-10002483,Technology,Phones,Motorola Moto X,1359.96,10,0,271.992
CA-2018-102610,04/11/2018,08/11/2018,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,OFF-LA-10002195,Office Supplies,Labels,Avery 481,4.928,1,0.2,0.78848
CA-2018-121160,04/11/2018,04/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,6,0,10.5504
CA-2018-121160,04/11/2018,04/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,1,0,0.8288
CA-2018-121160,04/11/2018,04/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,9,0.2,0.22528
CA-2018-102610,04/11/2018,08/11/2018,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2,0,0.7128
US-2018-168116,04/11/2018,04/11/2018,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0,33.488
CA-2018-102610,04/11/2018,08/11/2018,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,143.928,7,0.2,23.02848
CA-2018-102610,04/11/2018,08/11/2018,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,95.976,2,0,19.1952
CA-2018-147760,04/11/2018,05/11/2018,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,10,0.1,94.27752
CA-2018-121160,04/11/2018,04/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,8,0.2,1.20576
CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,166.5,6,0,33.3
US-2018-107272,05/11/2018,12/11/2018,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0,48.7984
CA-2018-154732,05/11/2018,07/11/2018,First Class,AH-10195,Alan Haines,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,16.03,7,0.1,2.8854
CA-2018-157196,05/11/2018,09/11/2018,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,6,0.2,2.0736
US-2018-111745,05/11/2018,06/11/2018,First Class,RA-19885,Ruben Ausman,Corporate,United States,Farmington,New Mexico,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,10,0.2,25.5984
CA-2018-114258,05/11/2018,10/11/2018,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Dallas,Texas,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,492.768,9,0,98.5536
CA-2018-118213,05/11/2018,07/11/2018,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,67.8,9,0.1,12.204
CA-2018-118213,05/11/2018,07/11/2018,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,167.94,7,0.1,30.2292
CA-2018-118213,05/11/2018,07/11/2018,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,9,0.1,0.7938
CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.688,10,0.1,29.64384
CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,12.96,3,0.1,2.3328
CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,3,0.1,19.9728
CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,1,0.2,15.9968
CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,5,0,2.2848
US-2018-107272,05/11/2018,12/11/2018,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,4,0,0.4776
CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,2,0.1,18.252
CA-2018-116225,05/11/2018,09/11/2018,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,New York City,New York,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,390.75,9,0.2,62.52
CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.124,3,0.2,20.49984
CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,31.104,8,0.1,5.59872
CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,6,0,99.9168
CA-2018-154109,06/11/2018,11/11/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372,5,0.1,22.92696
CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272,1,0.2,4.52352
CA-2018-100013,06/11/2018,11/11/2018,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,8.73,4,0.1,1.5714
CA-2018-154109,06/11/2018,11/11/2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,47.952,3,0,9.5904
CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.136,1,0,51.8272
CA-2018-100013,06/11/2018,11/11/2018,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,5,0.2,0.9088
CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272,6,0.1,2.38896
CA-2018-125290,06/11/2018,10/11/2018,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.38,2,0.1,4.7484
CA-2018-107720,06/11/2018,13/11/2018,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.2,7.4016
CA-2018-125290,06/11/2018,10/11/2018,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,13.9,6,0.1,2.502
US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,4,0.2,9.5904
US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,45.36,9,0.1,8.1648
CA-2018-154816,06/11/2018,10/11/2018,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,5,0,1.156
US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,4,0.2,4.224
US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,41.4,2,0.1,7.452
CA-2018-100013,06/11/2018,11/11/2018,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,6,0.1,2.7504
US-2018-119319,06/11/2018,09/11/2018,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,10,0.1,5.5008
CA-2018-150504,06/11/2018,12/11/2018,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,2.9056
CA-2018-107174,06/11/2018,13/11/2018,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,7,0,407.372
CA-2018-107174,06/11/2018,13/11/2018,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.568,3,0.1,80.92224
CA-2018-107174,06/11/2018,13/11/2018,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,9,0.2,17.4336
CA-2018-106691,06/11/2018,12/11/2018,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,5,0.1,0.22464
CA-2018-144596,06/11/2018,10/11/2018,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,New York,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,318.96,8,0,63.792
US-2018-153948,06/11/2018,06/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,6,0,3.39
US-2018-109484,06/11/2018,12/11/2018,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,10,0,1.1364
CA-2018-113572,07/11/2018,11/11/2018,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,8,0.2,1.2608
CA-2018-149888,07/11/2018,13/11/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,350.352,3,0.1,63.06336
CA-2018-122504,07/11/2018,12/11/2018,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,West,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,0.2,9.5952
CA-2018-122504,07/11/2018,12/11/2018,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,5,0.1,137.07792
CA-2018-113460,07/11/2018,09/11/2018,Second Class,KN-16390,Katherine Nockton,Corporate,United States,Clinton,Maryland,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.97,10,0.2,43.6752
CA-2018-152737,07/11/2018,12/11/2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,439.8,3,0.1,79.164
CA-2018-152737,07/11/2018,12/11/2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,21.792,8,0.2,3.48672
CA-2018-163188,07/11/2018,07/11/2018,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,10,0.1,6.8688
CA-2018-132346,07/11/2018,11/11/2018,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Newark,Delaware,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,100.94,8,0.2,16.1504
CA-2018-149888,07/11/2018,13/11/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,2,0,71.994
CA-2018-143658,08/11/2018,13/11/2018,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,4,0.2,17.584
CA-2018-155621,08/11/2018,13/11/2018,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,10,0,54.84
CA-2018-159597,09/11/2018,14/11/2018,Standard Class,MC-17590,Matt Collister,Corporate,United States,Coachella,California,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99,1,0,19.998
CA-2018-159597,09/11/2018,14/11/2018,Standard Class,MC-17590,Matt Collister,Corporate,United States,Coachella,California,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",63.56,4,0.1,11.4408
CA-2018-152912,09/11/2018,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,4,0,108.876
CA-2018-161018,09/11/2018,11/11/2018,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,10,0,19.306
CA-2018-159667,09/11/2018,13/11/2018,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,South,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.168,9,0.1,89.85024
CA-2018-159667,09/11/2018,13/11/2018,Standard Class,PM-19135,Peter McVee,Home Office,United States,Jacksonville,Florida,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976,3,0.2,30.71616
CA-2018-152912,09/11/2018,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,2,0.2,261.3024
CA-2018-152912,09/11/2018,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,9,0,165.324
CA-2018-158246,09/11/2018,11/11/2018,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,9,0.2,34.55616
CA-2018-152912,09/11/2018,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,1,0,1.928
CA-2018-119494,09/11/2018,13/11/2018,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,6,0.2,83.74272
US-2018-141852,09/11/2018,14/11/2018,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Oceanside,California,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,10,0.2,7.5392
CA-2018-163874,10/11/2018,12/11/2018,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,8,0.2,4.21632
CA-2018-141138,10/11/2018,16/11/2018,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,3,0,22.358
CA-2018-104640,10/11/2018,16/11/2018,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,9,0.1,167.61168
CA-2018-137624,10/11/2018,17/11/2018,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Los Angeles,California,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2,0.2,38.62784
US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,6,0.2,6.14208
CA-2018-104640,10/11/2018,16/11/2018,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,1,0.2,68.9408
CA-2018-161739,10/11/2018,15/11/2018,Second Class,EB-13750,Edward Becker,Corporate,United States,Round Rock,Texas,Central,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96,7,0,68.392
CA-2018-142671,10/11/2018,14/11/2018,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Hollywood,Florida,South,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,11.52,3,0.1,2.0736
US-2018-128447,10/11/2018,17/11/2018,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,West,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,7,0,80.16
US-2018-128447,10/11/2018,17/11/2018,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,4,0.2,4.60672
US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,9,0,179.8272
CA-2018-162096,10/11/2018,10/11/2018,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,5,0.2,1.248
US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,3,0.2,32.25344
US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,8,0,47.9904
US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,6,0.2,15.35904
CA-2018-148985,11/11/2018,15/11/2018,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,34.92,2,0.2,5.5872
CA-2018-110842,11/11/2018,16/11/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,3,0.1,21.888
