Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8344,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,2,0.1,12.7764
8345,CA-2018-108931,14/09/2018,19/09/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,8.56,9,0.2,1.3696
8346,CA-2018-108931,14/09/2018,19/09/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,11.56,10,0,2.312
8347,CA-2018-156237,14/09/2018,15/09/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,8,0.1,0.69876
8348,CA-2018-156237,14/09/2018,15/09/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.585,8,0.1,2.2653
8349,CA-2018-156237,14/09/2018,15/09/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,9,0.2,18.13952
8350,CA-2018-156237,14/09/2018,15/09/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,7,0.2,2.92992
8351,CA-2018-156237,14/09/2018,15/09/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.936,9,0.2,20.46976
8352,CA-2018-156237,14/09/2018,15/09/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,10,0.1,43.4106
8353,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,2,0,5.99
8354,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,6,0,215.97
8355,CA-2018-114440,14/09/2018,17/09/2018,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0.2,3.048
8356,US-2018-116652,15/09/2018,19/09/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,6,0,19.86
8357,US-2018-116652,15/09/2018,19/09/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,3,0.1,95.382
8358,US-2018-116652,15/09/2018,19/09/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.352,8,0,43.6704
8359,CA-2018-132353,15/09/2018,17/09/2018,First Class,DB-13060,Dave Brooks,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,323.976,4,0.1,58.31568
8360,CA-2018-134418,15/09/2018,20/09/2018,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,10,0.2,1.9872
8361,CA-2018-121888,15/09/2018,17/09/2018,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,6,0,3.256
8362,CA-2018-121888,15/09/2018,17/09/2018,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,9,0.1,7.1982
8363,CA-2018-146185,15/09/2018,19/09/2018,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,5.07904
8364,US-2018-163300,15/09/2018,21/09/2018,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.488,2,0.2,377.19808
8365,CA-2018-139822,15/09/2018,21/09/2018,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,7,0.2,9.5968
8366,CA-2018-139822,15/09/2018,21/09/2018,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,0.2,6.1792
8367,US-2018-163300,15/09/2018,21/09/2018,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544,2,0,73.9088
8368,CA-2018-127096,15/09/2018,17/09/2018,Second Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,4,0.1,54.16272
8369,US-2018-116652,15/09/2018,19/09/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,9,0,0.5376
8370,US-2018-116652,15/09/2018,19/09/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,8,0.1,19.6128
8371,CA-2018-124205,15/09/2018,19/09/2018,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.4,2,0.2,7.584
8372,CA-2018-124205,15/09/2018,19/09/2018,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,East,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,8,0,102.592
8373,CA-2018-124205,15/09/2018,19/09/2018,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,395.94,4,0.2,63.3504
8374,CA-2018-124205,15/09/2018,19/09/2018,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,East,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0.1,14.7528
8375,US-2018-163300,15/09/2018,21/09/2018,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,10,0.2,29.56032
8376,CA-2018-130043,15/09/2018,19/09/2018,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.872,7,0,6.3744
8377,CA-2018-165008,15/09/2018,17/09/2018,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056,6,0,59.0112
8378,CA-2018-121888,15/09/2018,17/09/2018,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,10,0.1,43.6464
8379,CA-2018-121888,15/09/2018,17/09/2018,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,5,0.1,140.9292
8380,CA-2018-163020,15/09/2018,19/09/2018,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,1,0,7.112
8381,CA-2018-145737,15/09/2018,20/09/2018,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon,Tennessee,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,2,0,32.792
8382,CA-2018-134173,16/09/2018,21/09/2018,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736,8,0,4.1472
8383,CA-2018-144113,16/09/2018,20/09/2018,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568,1,0,3.5136
8384,CA-2018-144113,16/09/2018,20/09/2018,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,3,0.1,10.07856
8385,CA-2018-130715,16/09/2018,20/09/2018,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,San Francisco,California,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,2,0,3.58
8386,CA-2018-112984,16/09/2018,18/09/2018,Second Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544,5,0.1,3.69792
8387,CA-2018-136448,16/09/2018,18/09/2018,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.194,4,0,107.6388
8388,CA-2018-136448,16/09/2018,18/09/2018,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,7,0,9.5968
8389,CA-2018-136448,16/09/2018,18/09/2018,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.512,5,0.2,3.60192
8390,CA-2018-118136,16/09/2018,17/09/2018,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,8,0.2,1.4112
8391,CA-2018-118136,16/09/2018,17/09/2018,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,5.98,4,0,1.196
8392,CA-2018-136448,16/09/2018,18/09/2018,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.444,6,0.1,0.61992
8393,CA-2018-136448,16/09/2018,18/09/2018,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,71.976,4,0,14.3952
8394,CA-2018-112515,17/09/2018,21/09/2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.2,41.8784
8395,CA-2018-142293,17/09/2018,20/09/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,1,0,17.994
8396,CA-2018-137470,17/09/2018,17/09/2018,Same Day,TP-21415,Tom Prescott,Consumer,United States,Seattle,Washington,West,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,12.96,1,0.2,2.0736
8397,CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,8,0,283.152
8398,CA-2018-157931,17/09/2018,22/09/2018,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,South,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0,144.784
8399,CA-2018-157931,17/09/2018,22/09/2018,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,5,0.1,19.1376
8400,CA-2018-112515,17/09/2018,21/09/2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,West,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,8,0.2,2.304
8401,CA-2018-112515,17/09/2018,21/09/2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784,7,0.2,1.88544
8402,CA-2018-112515,17/09/2018,21/09/2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,10.776,8,0.2,1.72416
8403,CA-2018-112515,17/09/2018,21/09/2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,West,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,8,0.1,232.7292
8404,CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,6,0,1.16
8405,CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,10,0.1,57.3174
8406,CA-2018-112515,17/09/2018,21/09/2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0,5.1168
8407,CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,9.912,6,0.1,1.78416
8408,CA-2018-126928,17/09/2018,23/09/2018,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,1,0.1,86.4
8409,CA-2018-126928,17/09/2018,23/09/2018,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,1,0.2,5.448
8410,CA-2018-112515,17/09/2018,21/09/2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.1,29.6784
8411,CA-2018-166856,18/09/2018,22/09/2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,3,0,2.016
8412,CA-2018-166856,18/09/2018,22/09/2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,5,0.1,18.2412
8413,CA-2018-106180,18/09/2018,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,1,0.1,25.866
8414,CA-2018-148068,18/09/2018,25/09/2018,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,10,0,1.964
8415,CA-2018-106180,18/09/2018,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,6,0.2,1.7376
8416,CA-2018-140508,18/09/2018,21/09/2018,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,7,0,22.9696
8417,CA-2018-148068,18/09/2018,25/09/2018,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,10,0,3.888
8418,CA-2018-134439,18/09/2018,23/09/2018,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,3,0,3.192
8419,CA-2018-164756,18/09/2018,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55,4,0.1,44.019
8420,CA-2018-164756,18/09/2018,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.48,10,0.1,6.2064
8421,CA-2018-164756,18/09/2018,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,10,0,82.396
8422,CA-2018-164756,18/09/2018,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,10,0,4.064
8423,CA-2018-106180,18/09/2018,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,10,0.2,1.4112
8424,CA-2018-164756,18/09/2018,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",50.96,10,0.1,9.1728
8425,CA-2018-164756,18/09/2018,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,0.1,20.5092
8426,CA-2018-164756,18/09/2018,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,1,0.1,17.2224
8427,CA-2018-131016,18/09/2018,20/09/2018,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,8,0.1,1.60704
8428,CA-2018-131016,18/09/2018,20/09/2018,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,10,0,9.5168
8429,CA-2018-133333,18/09/2018,22/09/2018,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Green Bay,Wisconsin,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,10,0,4.544
8430,CA-2018-164756,18/09/2018,22/09/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,2,0.2,4.1472
8431,CA-2018-153822,19/09/2018,25/09/2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,1,0.1,16.12512
8432,CA-2018-153822,19/09/2018,25/09/2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,8,0.1,2.27232
8433,CA-2018-139619,19/09/2018,23/09/2018,Standard Class,ES-14080,Erin Smith,Corporate,United States,Melbourne,Florida,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.616,7,0,19.1232
8434,CA-2018-153822,19/09/2018,25/09/2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,7,0.2,2.9088
8435,CA-2018-139787,19/09/2018,23/09/2018,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,4,0,7.08
8436,CA-2018-143378,19/09/2018,25/09/2018,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,9,0.1,73.65888
8437,CA-2018-143378,19/09/2018,25/09/2018,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,6,0.1,4.28976
8438,CA-2018-143378,19/09/2018,25/09/2018,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,2,0.2,30.71616
8439,CA-2018-160801,19/09/2018,19/09/2018,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,1,0,0.9684
8440,CA-2018-143378,19/09/2018,25/09/2018,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,1,0.1,13.06584
8441,CA-2018-153822,19/09/2018,25/09/2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,9,0.1,84.9456
8442,CA-2018-102974,19/09/2018,24/09/2018,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,4,0.2,23.992
8443,CA-2018-102974,19/09/2018,24/09/2018,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,West,OFF-AR-10004956,Office Supplies,Art,Newell 33,16.74,5,0.1,3.0132
8444,CA-2018-102974,19/09/2018,24/09/2018,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,3,0.1,4.1976
8445,US-2018-148866,19/09/2018,24/09/2018,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.4,4,0,6.48
8446,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,8,0.2,12.95856
8447,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,4,0.2,43.62336
8448,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,9,0.2,34.048
8449,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,9,0,11.994
8450,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,6,0.2,360.7056
8451,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0.1,233.9388
8452,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,10,0.2,16.776
8453,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,7,0.1,0.7848
8454,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,9,0.2,1.88544
8455,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,6,0.2,2.2016
